"ObjectType","Name","ExistsInFirstSite","ExistsInSecondSite","FirstSiteItemCount","SecondSiteItemCount","Status"
"Group","SharingLinks.f4132334-2ce6-461a-9897-2e771fe40ef0.Flexible.727ce796-f23e-4c6e-8db4-e6c1b2b2e40f","True","True","N/A","N/A","Matched"
"Group","SharingLinks.f44b2432-5686-4d94-9056-f2f55a817e7c.Flexible.fea61521-6c4c-40e4-ba2a-1683dff1bd11","True","True","N/A","N/A","Matched"
"Group","SharingLinks.f45a3b0a-50dc-45f7-8f35-a31e87c6ab2a.Flexible.dbcb667e-b6c0-4bdc-b875-34e7d48cf181","True","True","N/A","N/A","Matched"
"Group","SharingLinks.f4e7a6f9-1488-4842-add8-0ec41ec42cde.Flexible.1dbf5568-848e-474b-8c70-231d3a1d7ccf","True","True","N/A","N/A","Matched"
"Group","SharingLinks.f522c042-9a70-4b03-a6e3-fe06bc82d574.Flexible.a5553efc-85c1-4f84-8564-feb21f1f9a39","True","True","N/A","N/A","Matched"
"Group","SharingLinks.f57449fe-83f1-4817-a028-5f40eb1a393b.Flexible.82f511d0-8386-408a-9091-c373b8fe13cc","True","True","N/A","N/A","Matched"
"Group","SharingLinks.f5a3336f-00b3-4d08-b255-87ad07d7fe32.Flexible.a44db2b0-6f20-4c23-a5aa-af46055750a0","True","True","N/A","N/A","Matched"
"Group","SharingLinks.f5cb6898-f6a2-4ee3-95de-25ebd1474b90.Flexible.c996dea2-ee46-4fa8-93ca-0caee517041a","True","True","N/A","N/A","Matched"
"Group","SharingLinks.f65735b7-0399-4886-8a41-a2efcb34118e.OrganizationView.73a34e4a-c86b-4a3f-8791-7e9a8b2b137c","True","False","N/A","N/A","Missing in Second Site"
"Group","SharingLinks.f66b5897-a2ba-49d8-9476-cf9703ec9872.OrganizationEdit.11623826-55b5-4098-bf38-ffd7c694208e","True","False","N/A","N/A","Missing in Second Site"
"Group","SharingLinks.f6a0ced3-49d1-483b-b839-2e9a1a59732e.Flexible.c144978e-9191-4733-9672-ef129eb79fec","True","True","N/A","N/A","Matched"
"Group","SharingLinks.f7003246-501b-4888-b10f-09016c548874.Flexible.cec293cb-e534-491b-918a-c2cebc1b152b","True","True","N/A","N/A","Matched"
"Group","SharingLinks.f73a5147-f0d0-4f4f-85a6-af9426a0a396.Flexible.0542c421-8452-4bfa-8256-9e8cc9ad147d","True","True","N/A","N/A","Matched"
"Group","SharingLinks.f803afea-d605-4c9f-b47b-eacefce4c627.Flexible.07cf971a-3290-4c50-beb6-4c3e6fe0cf73","True","True","N/A","N/A","Matched"
"Group","SharingLinks.f803afea-d605-4c9f-b47b-eacefce4c627.Flexible.0a0349d3-6ada-4045-84f1-d5cd0c0f501e","True","True","N/A","N/A","Matched"
"Group","SharingLinks.f819bcd4-077a-440f-b125-c01d8b93f517.Flexible.13ce16a8-243c-47d5-861b-acc05d4a7c49","True","True","N/A","N/A","Matched"
"Group","SharingLinks.f838057c-f666-4aa0-a10d-6ab95b856143.Flexible.0a11d380-d5a3-4c89-af3b-ac0c44d24885","True","True","N/A","N/A","Matched"
"Group","SharingLinks.f9959414-1b64-4fd2-bf8e-7c2cdeebe87a.Flexible.efb541a1-2252-4589-9b1d-abc060220976","True","True","N/A","N/A","Matched"
"Group","SharingLinks.fae9a20c-a1af-4b9f-b42b-b7764904a36b.Flexible.79acd9af-fb5d-4f76-8c53-da350ce7a240","True","True","N/A","N/A","Matched"
"Group","SharingLinks.faf21382-3ce4-4b91-abb9-e3f48e6671ed.Flexible.616c1c07-a6c2-4343-8533-0c72a9276230","True","True","N/A","N/A","Matched"
"Group","SharingLinks.fb19fce0-bbd4-415a-94cf-2fc4a0791cae.Flexible.f7408d69-34e5-4386-99da-04212beaa733","True","True","N/A","N/A","Matched"
"Group","SharingLinks.fba767df-fb3c-4ecd-a78c-ede934b535e8.OrganizationEdit.9c0ff7bd-a6a1-493d-bc81-802e88ffc938","True","False","N/A","N/A","Missing in Second Site"
"Group","SharingLinks.fc2dc794-69d2-45ac-85ed-8755177e7edd.Flexible.e467a9b8-c654-4a59-88b8-9c6216ccc7dc","True","True","N/A","N/A","Matched"
"Group","SharingLinks.fcbd4a8e-5d34-4295-b62e-8e2bd4a8a503.Flexible.fddc58b5-60ac-4068-8ebe-8217cf8fe3a5","True","True","N/A","N/A","Matched"
"Group","SharingLinks.fcc97f63-ad7d-43bd-9d0c-525aed3e2044.OrganizationEdit.e637a10e-f2cc-40da-a85b-cb700296e82e","True","False","N/A","N/A","Missing in Second Site"
"Group","SharingLinks.fdae9b20-c8b4-428b-bea2-c5e80a4f5387.Flexible.c3d0b02e-7cba-44b8-a51e-8d7ccae9b693","True","True","N/A","N/A","Matched"
"Group","SharingLinks.fe959d97-cfbe-42fd-b404-c04d51530793.Flexible.c89ff814-c06b-411e-a0aa-9698869af13f","True","True","N/A","N/A","Matched"
"Group","SharingLinks.fe9f42fa-c29e-4ab8-8a56-3d8cc5645ea2.Flexible.0976b4be-4de9-4750-9b5f-18ba77f08793","True","True","N/A","N/A","Matched"
"Group","SharingLinks.ff01a01e-a93b-4d71-8521-d593a2e0a34b.Flexible.534cf49c-7999-41e9-b8a8-d50838e15564","True","True","N/A","N/A","Matched"
"Group","SharingLinks.ff06d2c3-5104-4297-9605-f843240c1789.Flexible.6eb9cf93-c548-415b-93b9-a78d6a07e252","True","True","N/A","N/A","Matched"
"Group","SharingLinks.ff1a090b-41dc-4931-9c01-c218517148b3.Flexible.908d1c7b-de79-442b-9120-7ab7f42f93ed","True","True","N/A","N/A","Matched"
"Group","SharingLinks.OrganizationEdit.c768329f-47a4-4e82-8633-4f7fb969c963","True","True","N/A","N/A","Matched"
"Group","SharingLinks.OrganizationEdit.d16531d2-ee27-4e33-8275-e56ff3c5209e","True","True","N/A","N/A","Matched"
"Group","SharingLinks.OrganizationView.697f1b43-93e4-43c9-90f4-fb230ccf38e1","True","True","N/A","N/A","Matched"
"Group","SharingLinks.OrganizationView.a3eca3c0-dcbd-4a60-946f-3dfc2816c843","True","True","N/A","N/A","Matched"
"Group","SharingLinks.OrganizationView.d14e33df-331e-4d27-b558-8089323d7c21","True","True","N/A","N/A","Matched"
"Group","SharingLinks.OrganizationView.f5caf01a-3a88-48a9-8b09-e7cdaaceef52","True","True","N/A","N/A","Matched"
"Group","SPO-EXTPortal-Master Data Management-Members","True","True","N/A","N/A","Matched"
"Group","SPO-EXTPortal-Master Data Management-Owners","True","True","N/A","N/A","Matched"
"Group","SPO-EXTPortal-Master Data Management-Visitors","True","True","N/A","N/A","Matched"
"Group","SPO-Portal-Blackburn-HR-Members","True","True","N/A","N/A","Matched"
"Group","SPO-Portal-Blackburn-HR-Visitors","True","True","N/A","N/A","Matched"
"Group","SPO-Portal-Cerritos Accountability-Designers","True","True","N/A","N/A","Matched"
"Group","SPO-Portal-Cerritos Accountability-Members","True","True","N/A","N/A","Matched"
"Group","SPO-Portal-Cerritos Accountability-Visitors","True","True","N/A","N/A","Matched"
"Group","SPO-Portal-Cerritos-Approvers","True","True","N/A","N/A","Matched"
"Group","SPO-Portal-Cerritos-Designers","True","True","N/A","N/A","Matched"
"Group","SPO-Portal-Cerritos-Editors","True","True","N/A","N/A","Matched"
"Group","SPO-Portal-Cerritos-Members","True","True","N/A","N/A","Matched"
"Group","SPO-Portal-Cerritos QC-Members","True","True","N/A","N/A","Matched"
"Group","SPO-Portal-Cerritos QC-Owners","True","True","N/A","N/A","Matched"
"Group","SPO-Portal-Cerritos QC-Visitors","True","True","N/A","N/A","Matched"
"Group","SPO-Portal-Cerritos RPT-Designers","True","True","N/A","N/A","Matched"
"Group","SPO-Portal-Cerritos RPT-Members","True","True","N/A","N/A","Matched"
"Group","SPO-Portal-Cerritos RPT-Visitors","True","True","N/A","N/A","Matched"
"Group","SPO-Portal-Cerritos SC-Members","True","True","N/A","N/A","Matched"
"Group","SPO-Portal-Cerritos SC-Owners","True","True","N/A","N/A","Matched"
"Group","SPO-Portal-Cerritos SC-Visitors","True","True","N/A","N/A","Matched"
"Group","SPO-Portal-Cerritos-Visitors","True","True","N/A","N/A","Matched"
"Group","SPO-Portal-CONNECTions Support-Editors","True","True","N/A","N/A","Matched"
"Group","SPO-Portal-CONNECTions Support-Members","True","True","N/A","N/A","Matched"
"Group","SPO-Portal-CONNECTions Support-Owners","True","True","N/A","N/A","Matched"
"Group","SPO-Portal-COS-Approvers","True","True","N/A","N/A","Matched"
"Group","SPO-Portal-dgengproject-Approvers","True","True","N/A","N/A","Matched"
"Group","SPO-Portal-dgengproject-Contributors","True","True","N/A","N/A","Matched"
"Group","SPO-Portal-dgengproject-Owners","True","True","N/A","N/A","Matched"
"Group","SPO-Portal-dgengproject-Visitors","True","True","N/A","N/A","Matched"
"Group","SPO-Portal-Dongguan-Contributors","True","True","N/A","N/A","Matched"
"Group","SPO-Portal-E-Commerce-Contribute","True","True","N/A","N/A","Matched"
"Group","SPO-Portal-FRA Certification-Members","True","True","N/A","N/A","Matched"
"Group","SPO-Portal-FRA Certification-Owners","True","True","N/A","N/A","Matched"
"Group","SPO-Portal-FRA Certification-Visitors","True","True","N/A","N/A","Matched"
"Group","SPO-Portal-Franklin-Authors","True","True","N/A","N/A","Matched"
"Group","SPO-Portal-Franklin-Engineering-Managers-Members","True","True","N/A","N/A","Matched"
"Group","SPO-Portal-Franklin-Engineering-Members","True","True","N/A","N/A","Matched"
"Group","SPO-Portal-Franklin-Engineering Owners","True","True","N/A","N/A","Matched"
"Group","SPO-Portal-Franklin-Engineering TempCollabSpace Guests","True","True","N/A","N/A","Matched"
"Group","SPO-Portal-Franklin-Engineering-Visitors","True","True","N/A","N/A","Matched"
"Group","SPO-Portal-Franklin-IT-Editors","True","True","N/A","N/A","Matched"
"Group","SPO-Portal-Franklin-Managers-Members","True","True","N/A","N/A","Matched"
"Group","SPO-Portal-Franklin-Members","True","True","N/A","N/A","Matched"
"Group","SPO-Portal-Franklin-Mobile Analysis-Members","True","True","N/A","N/A","Matched"
"Group","SPO-Portal-Franklin-Mobile Analysis-Visitors","True","True","N/A","N/A","Matched"
"Group","SPO-Portal-Franklin-Mobile Share-Members","True","True","N/A","N/A","Matched"
"Group","SPO-Portal-Franklin-Mobile Share-Visitors","True","True","N/A","N/A","Matched"
"Group","SPO-Portal-Franklin-OPS-Contributers","True","True","N/A","N/A","Matched"
"Group","SPO-Portal-Franklin-Owners","True","True","N/A","N/A","Matched"
"Group","SPO-Portal-Franklin-Readers","True","True","N/A","N/A","Matched"
"Group","SPO-Portal-Franklin-ViaSat Monitoring-Members","True","True","N/A","N/A","Matched"
"Group","SPO-Portal-Franklin-Visitors","True","True","N/A","N/A","Matched"
"Group","SPO-Portal-HR-Administrators","True","True","N/A","N/A","Matched"
"Group","SPO-Portal-HR-Manager-Members","True","True","N/A","N/A","Matched"
"Group","SPO-Portal-HR-Members","True","True","N/A","N/A","Matched"
"Group","SPO-Portal-HR-Visitors","True","True","N/A","N/A","Matched"
"Group","SPO-Portal-IT-Administrators","True","True","N/A","N/A","Matched"
"Group","SPO-Portal-IT Applications-Members","True","True","N/A","N/A","Matched"
"Group","SPO-Portal-IT Applications-Owners","True","True","N/A","N/A","Matched"
"Group","SPO-Portal-IT Applications-Visitors","True","True","N/A","N/A","Matched"
"Group","SPO-Portal-IT-Contracts-Contributors","True","True","N/A","N/A","Matched"
"Group","SPO-Portal-IT-Contracts-Readers","True","True","N/A","N/A","Matched"
"Group","SPO-Portal-IT-Contributors","True","True","N/A","N/A","Matched"
"Group","SPO-Portal-IT Department-Compliance-Approvers","True","True","N/A","N/A","Matched"
"Group","SPO-Portal-IT Department-Compliance-Contributors","True","True","N/A","N/A","Matched"
"Group","SPO-Portal-IT Department-Compliance-Visitors","True","True","N/A","N/A","Matched"
"Group","SPO-Portal-IT Department-Contributors","True","True","N/A","N/A","Matched"
"Group","SPO-Portal-IT Department-Members","True","True","N/A","N/A","Matched"
"Group","SPO-Portal-IT Department-Owners","True","True","N/A","N/A","Matched"
"Group","SPO-Portal-IT Department-Readers","True","True","N/A","N/A","Matched"
"Group","SPO-Portal-IT-Infrastructure-Contributors","True","True","N/A","N/A","Matched"
"Group","SPO-Portal-IT-Management-Contributors","True","True","N/A","N/A","Matched"
"Group","SPO-Portal-IT-Management-Owners","True","True","N/A","N/A","Matched"
"Group","SPO-Portal-IT-Management-Visitors","True","True","N/A","N/A","Matched"
"Group","SPO-Portal-IT-Readers","True","True","N/A","N/A","Matched"
"Group","SPO-Portal-Littleborough-HR-Members","True","True","N/A","N/A","Matched"
"Group","SPO-Portal-Littleborough-HR-Visitors","True","True","N/A","N/A","Matched"
"Group","SPO-Portal-LMS365 Teams Site Members","True","True","N/A","N/A","Matched"
"Group","SPO-Portal-LMS365 Teams Site Owners","True","True","N/A","N/A","Matched"
"Group","SPO-Portal-LMS365 Teams Site Visitors","True","True","N/A","N/A","Matched"
"Group","SPO-Portal-Lugano-HR-Members","True","True","N/A","N/A","Matched"
"Group","SPO-Portal-Lugano-HR-Visitors","True","True","N/A","N/A","Matched"
"Group","SPO-Portal-Marketing-Approvers","True","True","N/A","N/A","Matched"
"Group","SPO-Portal-Marketing-Contributors","True","True","N/A","N/A","Matched"
"Group","SPO-Portal-Marketing Development-Contributors","True","True","N/A","N/A","Matched"
"Group","SPO-Portal-Marketing Development-Owners","True","True","N/A","N/A","Matched"
"Group","SPO-Portal-Marketing Development-Readers","True","True","N/A","N/A","Matched"
"Group","SPO-Portal-Marketing-Editors","True","True","N/A","N/A","Matched"
"Group","SPO-Portal-Marketing-Owners","True","True","N/A","N/A","Matched"
"Group","SPO-Portal-Marketing-Readers","True","True","N/A","N/A","Matched"
"Group","SPO-Portal-Marketing-Support-Contributors","True","True","N/A","N/A","Matched"
"Group","SPO-Portal-MDM-Members","True","True","N/A","N/A","Matched"
"Group","SPO-Portal-MDM-Owners","True","True","N/A","N/A","Matched"
"Group","SPO-Portal-MDM-Visitors","True","True","N/A","N/A","Matched"
"Group","SPO-Portal-Mobile-Engineering-Managers-Members","True","True","N/A","N/A","Matched"
"Group","SPO-Portal-NewsAlertsAnnounce-Approver","True","True","N/A","N/A","Matched"
"Group","SPO-Portal-POT-COS-Contributors","True","True","N/A","N/A","Matched"
"Group","SPO-Portal-POT-COS-Owners","True","True","N/A","N/A","Matched"
"Group","SPO-Portal-POT-COS-Readers","True","True","N/A","N/A","Matched"
"Group","SPO-Portal-Project Management-Members","True","True","N/A","N/A","Matched"
"Group","SPO-Portal-Project Management-Owners","True","True","N/A","N/A","Matched"
"Group","SPO-Portal-Project Management-Visitors","True","True","N/A","N/A","Matched"
"Group","SPO-Portal-Projects-Contributors","True","True","N/A","N/A","Matched"
"Group","SPO-Portal-Projects-Projects-Owners","True","True","N/A","N/A","Matched"
"Group","SPO-Portal-Projects-Projects-Visitors","True","True","N/A","N/A","Matched"
"Group","SPO-Portal-PTW-Contributor","True","True","N/A","N/A","Matched"
"Group","SPO-Portal-PTW-Owners","True","True","N/A","N/A","Matched"
"Group","SPO-Portal-PTW-Readers","True","True","N/A","N/A","Matched"
"Group","SPO-Portal-Pulse-Members","True","True","N/A","N/A","Matched"
"Group","SPO-Portal-Pulse-Visitors","True","True","N/A","N/A","Matched"
"Group","SPO-Portal-Sales-APAC-Members","True","True","N/A","N/A","Matched"
"Group","SPO-Portal-Sales-Approvers","True","True","N/A","N/A","Matched"
"Group","SPO-Portal-Sales-CAI-Contributors","True","True","N/A","N/A","Matched"
"Group","SPO-Portal-Sales-CAI-Directors-Contributors","True","True","N/A","N/A","Matched"
"Group","SPO-Portal-Sales Dept-Contributors","True","True","N/A","N/A","Matched"
"Group","SPO-Portal-Sales Dept-Editors","True","True","N/A","N/A","Matched"
"Group","SPO-Portal-Sales Dept-Owners","True","True","N/A","N/A","Matched"
"Group","SPO-Portal-Sales Dept-Readers","True","True","N/A","N/A","Matched"
"Group","SPO-Portal-Sales Directors-Contributors","True","True","N/A","N/A","Matched"
"Group","SPO-Portal-Sales-IFECI-Contributors","True","True","N/A","N/A","Matched"
"Group","SPO-Portal-Sales-IFECI-Directors-Contributors","True","True","N/A","N/A","Matched"
"Group","SPO-Portal-Sales-Medical-Contributors","True","True","N/A","N/A","Matched"
"Group","SPO-Portal-Sales-Medical-Directors-Contributors","True","True","N/A","N/A","Matched"
"Group","SPO-Portal-Sales-MilSp-Contributors","True","True","N/A","N/A","Matched"
"Group","SPO-Portal-Sales-MilSp-Directors-Contributors","True","True","N/A","N/A","Matched"
"Group","SPO-Portal-Sales MV Forecast-Members","True","True","N/A","N/A","Matched"
"Group","SPO-Portal-Sales MV Forecast-Visitors","True","True","N/A","N/A","Matched"
"Group","SPO-Portal-Sales Report-Contributors","True","True","N/A","N/A","Matched"
"Group","SPO-Portal-Sales Report-Readers","True","True","N/A","N/A","Matched"
"Group","SPO-Portal-Sales-TM-Contributors","True","True","N/A","N/A","Matched"
"Group","SPO-Portal-Sales-TM-Directors-Contributors","True","True","N/A","N/A","Matched"
"Group","SPO-Portal-SOP-Approvers","True","True","N/A","N/A","Matched"
"Group","SPO-Portal-SOP-Members","True","True","N/A","N/A","Matched"
"Group","SPO-Portal-SOP-Owners","True","True","N/A","N/A","Matched"
"Group","SPO-Portal-SOP-Template-Core","True","True","N/A","N/A","Matched"
"Group","SPO-Portal-SOP-Template-Demand","True","True","N/A","N/A","Matched"
"Group","SPO-Portal-SOP-Template-Executive","True","True","N/A","N/A","Matched"
"Group","SPO-Portal-SOP-Template-IR","True","True","N/A","N/A","Matched"
"Group","SPO-Portal-SOP-Template-Members","True","True","N/A","N/A","Matched"
"Group","SPO-Portal-SOP-Template-Owners","True","True","N/A","N/A","Matched"
"Group","SPO-Portal-SOP-Template-Product","True","True","N/A","N/A","Matched"
"Group","SPO-Portal-SOP-Template-Supply","True","True","N/A","N/A","Matched"
"Group","SPO-Portal-SOP-Template-Visitors","True","True","N/A","N/A","Matched"
"Group","SPO-Portal-SOP-Visitors","True","True","N/A","N/A","Matched"
"Group","SPO-Portal-Supply-Chain-Members","True","True","N/A","N/A","Matched"
"Group","SPO-Portal-Supply-Chain-Members-ITAR","True","True","N/A","N/A","Matched"
"Group","SPO-Portal-Supply-Chain-Members-ITAR-View","True","True","N/A","N/A","Matched"
"Group","SPO-Portal-Supply-Chain-Members-View","True","True","N/A","N/A","Matched"
"Group","SPO-Portal-Supply-Chain-Owners","True","True","N/A","N/A","Matched"
"Group","SPO-Portal-Supply-Chain-Visitors","True","True","N/A","N/A","Matched"
"Group","SPO-Portal-Talent Development-Contributor","True","True","N/A","N/A","Matched"
"Group","SPO-Portal-Talent Development-Owner","True","True","N/A","N/A","Matched"
"Group","SPO-Portal-Talent Development-Reader","True","True","N/A","N/A","Matched"
"Group","SPO-Portal-Talent Development-Surveys-Designers","True","True","N/A","N/A","Matched"
"Group","SPO-Portal-Talent Development Surveys-Members","True","True","N/A","N/A","Matched"
"Group","SPO-Portal-Talent Development Surveys-Owners","True","True","N/A","N/A","Matched"
"Group","SPO-Portal-Talent Development Surveys-Visitors","True","True","N/A","N/A","Matched"
"Group","SPO-Portal-TD-Editors","True","True","N/A","N/A","Matched"
"Group","SPO-Portal-Test N Measurement-Members","True","True","N/A","N/A","Matched"
"Group","SPO-Portal-Test N Measurement-Owners","True","True","N/A","N/A","Matched"
"Group","SPO-Portal-Test N Measurement-Visitors","True","True","N/A","N/A","Matched"
"Group","SPO-Portal-TriStar-PE-Contributors","True","True","N/A","N/A","Matched"
"Group","SPO-Portal-TriStar-Pulse-Contributors","True","True","N/A","N/A","Matched"
"Group","SPO-Talent Development-Approvers","True","True","N/A","N/A","Matched"
"Group","SP-Portal-Cerritos BTC-Contributors","True","True","N/A","N/A","Matched"
"Group","SP-Portal-Cerritos BTC-Owners","True","True","N/A","N/A","Matched"
"Group","SP-Portal-Cerritos BTC-Readers","True","True","N/A","N/A","Matched"
"Group","SP-Portal-CONNECTions Support-Readers","True","True","N/A","N/A","Matched"
"Group","SP-Portal-COS-Contributors","True","True","N/A","N/A","Matched"
"Group","SP-Portal-COS-Readers","True","True","N/A","N/A","Matched"
"Group","SP-Portal-COS ShopVue-Contributors","True","True","N/A","N/A","Matched"
"Group","SP-Portal-COS ShopVue-Readers","True","True","N/A","N/A","Matched"
"Group","SP-Portal-Finance-Contributors","True","True","N/A","N/A","Matched"
"Group","SP-Portal-Finance-Owners","True","True","N/A","N/A","Matched"
"Group","SP-Portal-Finance-Readers","True","True","N/A","N/A","Matched"
"Group","SP-Portal-Franklin-HR-Authors","True","True","N/A","N/A","Matched"
"Group","SP-Portal-Franklin-HR-Members","True","True","N/A","N/A","Matched"
"Group","SP-Portal-Franklin-HR-Readers","True","True","N/A","N/A","Matched"
"Group","SP-Portal-HR-Authors","True","True","N/A","N/A","Matched"
"Group","SP-Portal-ITAPAC-Editors","True","True","N/A","N/A","Matched"
"Group","SP-Portal-ITAPAC-Readers","True","True","N/A","N/A","Matched"
"Group","SP-Portal-IT-Contributors","True","True","N/A","N/A","Matched"
"Group","SP-Portal-IT-Readers","True","True","N/A","N/A","Matched"
"Group","SP-Portal-Leaning-Authors","True","True","N/A","N/A","Matched"
"Group","SP-Portal-Learning Dev-Contributors","True","True","N/A","N/A","Matched"
"Group","SP-Portal-Learning Dev-Readers","True","True","N/A","N/A","Matched"
"Group","SP-Portal-Learning-Editors","True","True","N/A","N/A","Matched"
"Group","SP-Portal-Learning-Managers","True","True","N/A","N/A","Matched"
"Group","SP-Portal-Learning-Reader","True","True","N/A","N/A","Matched"
"Group","SP-Portal-PTW Calendar-Editors","True","True","N/A","N/A","Matched"
"Group","SP-Portal-Sales-Authors","True","True","N/A","N/A","Matched"
"Group","SP-Portal-Sales-Readers","True","True","N/A","N/A","Matched"
"Group","SP-Portal-Talent Development-Contributors","True","True","N/A","N/A","Matched"
"Group","SP-Portal-Talent Development-Owners","True","True","N/A","N/A","Matched"
"Group","SP-Portal-Talent Development-Readers","True","True","N/A","N/A","Matched"
"Group","Style Resource Readers","True","True","N/A","N/A","Matched"
"Group","Symmetry BASIS Members","True","True","N/A","N/A","Matched"
"Group","Symmetry BASIS Owners","True","True","N/A","N/A","Matched"
"Group","Symmetry BASIS Visitors","True","True","N/A","N/A","Matched"
"Group","T1 Members","True","True","N/A","N/A","Matched"
"Group","T1 Owners","True","True","N/A","N/A","Matched"
"Group","T1 Visitors","True","True","N/A","N/A","Matched"
"Group","T2CST Members","True","True","N/A","N/A","Matched"
"Group","T2CST Owners","True","True","N/A","N/A","Matched"
"Group","T2CST Visitors","True","True","N/A","N/A","Matched"
"Group","TestDelete Members","True","True","N/A","N/A","Matched"
"Group","TestDelete Owners","True","True","N/A","N/A","Matched"
"Group","TestDelete Visitors","True","True","N/A","N/A","Matched"
"Group","test Members","True","True","N/A","N/A","Matched"
"Group","Test_MS Members","True","True","N/A","N/A","Matched"
"Group","Test_MS Owners","True","True","N/A","N/A","Matched"
"Group","Test_MS Visitors","True","True","N/A","N/A","Matched"
"Group","test Owners","True","True","N/A","N/A","Matched"
"Group","test Visitors","True","True","N/A","N/A","Matched"
"Group","Translation Managers","True","True","N/A","N/A","Matched"
"Group","Tri-Star Members","True","True","N/A","N/A","Matched"
